observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:residual_fraction:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,upper_leg,pressure,pressure_residual_fraction,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_fraction,0.0,dimensionless,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:residual_pa:upper_leg,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_pressure_term_ledger/pressure_term_ledger.csv,upper_leg,pressure,pressure_residual,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,residual_pa,0.0,Pa,,,,source_contract_mesh_reduction_geometry,debuoyed_momentum_budget_ledger,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,flow_reset_or_redevelopment;frozen_extraction_window_older_than_available_case_latest,From AGENT-193/197 pressure ledger; uses July 1 momentum-budget decomposition and July 7 ledger fixes.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:reynolds_number:upper_leg:section_mean_static_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_static_gradient,pressure,segment_reynolds_number,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,reynolds_number,113.60786644971637,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_static_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:pressure:upper_leg:reynolds_number:upper_leg:section_mean_total_pressure_gradient,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-06-30_claude_segment_friction/segment_friction.csv,upper_leg:section_mean_total_pressure_gradient,pressure,segment_reynolds_number,upper_leg,upper_leg,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,reynolds_number,113.60786644971637,dimensionless,,,,source_contract_mesh_reduction_geometry,section_mean_total_pressure_gradient,not_applicable,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_apparent_or_residual,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,apparent_friction_diagnostic;mu_from_jin_corr_T_from_rho_eos;negative_f_pressure_recovery_or_noise;frozen_extraction_window_older_than_available_case_latest,From June 30 segment-friction diagnostic; retained for comparison but not closure-fit target after debuoyed pressure ledger.
viscosity_screening_salt_test_4_jin_coarse_mesh:time_window:case:total_Q_net:viscosity_screening_salt_test_4_jin_coarse_mesh::total_Q_net::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,viscosity_screening_salt_test_4_jin_coarse_mesh::total_Q_net::last_0.50,thermal,quasi_steady_window_mean,case,case,,,viscosity_screening_salt_test_4_jin_coarse_mesh::total_Q_net::last_0.50,1042.0,2083.0,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,1042,total_Q_net,0.12014788737140114,W,0.301679837384395,W,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",source_contract_mesh_reduction_geometry,not_applicable,thermal_monitor_timeseries,stationary,moving_not_plateaued,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh::total_Q_net::relaxation_path,time_series_correlated_not_independent_samples;role_conservation;frozen_extraction_window_older_than_available_case_latest,"From July 7 quasi-steady UQ table; used as validation target, not extra independent fit rows."
viscosity_screening_salt_test_4_jin_coarse_mesh:time_window:case:wall_duty::gross:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::gross::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::gross::last_0.50,thermal,quasi_steady_window_mean,case,case,,,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::gross::last_0.50,1042.0,2083.0,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,1042,wall_duty::gross,621.1251709940665,W,0.399076139558551,W,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",source_contract_mesh_reduction_geometry,not_applicable,thermal_monitor_timeseries,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::gross::relaxation_path,time_series_correlated_not_independent_samples;role_thermal_duty;frozen_extraction_window_older_than_available_case_latest,"From July 7 quasi-steady UQ table; used as validation target, not extra independent fit rows."
viscosity_screening_salt_test_4_jin_coarse_mesh:time_window:case:wall_duty::heat_in:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_in::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_in::last_0.50,thermal,quasi_steady_window_mean,case,case,,,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_in::last_0.50,1042.0,2083.0,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,1042,wall_duty::heat_in,310.62265944481766,W,0.050439746821535195,W,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",source_contract_mesh_reduction_geometry,not_applicable,thermal_monitor_timeseries,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_in::relaxation_path,time_series_correlated_not_independent_samples;role_thermal_duty;frozen_extraction_window_older_than_available_case_latest,"From July 7 quasi-steady UQ table; used as validation target, not extra independent fit rows."
viscosity_screening_salt_test_4_jin_coarse_mesh:time_window:case:wall_duty::heat_out:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_out::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_out::last_0.50,thermal,quasi_steady_window_mean,case,case,,,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_out::last_0.50,1042.0,2083.0,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,1042,wall_duty::heat_out,-310.50251154924877,W,0.3501564802198178,W,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",source_contract_mesh_reduction_geometry,not_applicable,thermal_monitor_timeseries,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::heat_out::relaxation_path,time_series_correlated_not_independent_samples;role_thermal_duty;frozen_extraction_window_older_than_available_case_latest,"From July 7 quasi-steady UQ table; used as validation target, not extra independent fit rows."
viscosity_screening_salt_test_4_jin_coarse_mesh:time_window:case:wall_duty::net:viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::net::last_0.50,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,staging/modern_runs/2026-06-01_full_extractable_batch/salt/viscosity_screening_salt_test_4_jin_coarse_mesh,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::net::last_0.50,thermal,quasi_steady_window_mean,case,case,,,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::net::last_0.50,1042.0,2083.0,work_products/2026-07-07_time_window_quasi_steady_uq/quasi_steady_observations.csv,1042,wall_duty::net,0.12014789556887678,W,0.30167970018289425,W,"sqrt(random_autocorr^2 + max(block_se, oscillation_envelope)^2 + drift_halfspan^2); coherent oscillation is a non-shrinking floor",source_contract_mesh_reduction_geometry,not_applicable,thermal_monitor_timeseries,stationary,moving_not_plateaued,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_target,viscosity_screening_salt_test_4_jin_coarse_mesh::wall_duty::net::relaxation_path,time_series_correlated_not_independent_samples;role_conservation;frozen_extraction_window_older_than_available_case_latest,"From July 7 quasi-steady UQ table; used as validation target, not extra independent fit rows."
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:cooling_branch:wallHeatFlux_integral_W:cooling_branch:ambient_wall,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,cooling_branch:ambient_wall,thermal,patchwise_heat_wall_flux_integral,cooling_branch,cooling_branch,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-15.0871,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:cooling_branch:wallHeatFlux_integral_W:cooling_branch:cooler,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,cooling_branch:cooler,thermal,patchwise_heat_wall_flux_integral,cooling_branch,cooling_branch,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-169.2268,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:downcomer:wallHeatFlux_integral_W:downcomer:ambient_wall,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,downcomer:ambient_wall,thermal,patchwise_heat_wall_flux_integral,downcomer,downcomer,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-28.1246,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
viscosity_screening_salt_test_4_jin_coarse_mesh:thermal:junction:wallHeatFlux_integral_W:junction:junction_other,viscosity_screening_salt_test_4_jin_coarse_mesh,salt_4,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,work_products/2026-07-07_heat_source_sink_ledger/heat_source_sink_ledger.csv,junction:junction_other,thermal,patchwise_heat_wall_flux_integral,junction,junction,,,viscosity_screening_salt_test_4_jin_coarse_mesh:source_contract_requested_window,2079.0,2082.0,work_products/2026-06-29_ethan_reduction_contract_audit/source_contract_map.csv,4,wallHeatFlux_integral_W,-48.4852,W,,,,source_contract_mesh_reduction_geometry,not_applicable,wallHeatFlux_patch_group_integral,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,not_fit_thermal_caveat,validation_diagnostic,viscosity_screening_salt_test_4_jin_coarse_mesh:mainline_window,patchwise_heat_validation_only;enthalpy_change_missing;thermal_ledger_followup_required;frozen_extraction_window_older_than_available_case_latest,From July 7 heat source/sink ledger; validation-only until patchwise heat ledger adds enthalpy-change closure.
