standardization_id,source_family,source_scope,case_id,case_key,source_id,time_or_window_s,branch_or_span,station_or_plane_label,endpoint_pair,plane_path,unit_normal_status,averaging_basis,pressure_basis,hydrostatic_basis,kinetic_or_total_pressure_basis,velocity_qref_basis,density_basis,recirculation_basis,basis_missing_fields,standardized_use_label,admission_status,next_extraction_task,source_paths
PPBS-2TF-0003,two_tap_face_level_qref,two_tap_endpoint_face,salt_3,salt3_mainline,,7618,corner_lower_right,lower_leg__s04,corner_lower_right__upstream_lower_leg__s04,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt3_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7618/plane_lower_leg__s04.vtk,face_flux_available; ordinary normal basis rejected by material reverse flow,face-level VTK surface integration,not a pressure source; supports velocity/q_ref basis for paired pressure row,not_applicable,q_ref_positive_flux_pa;q_ref_speed_pa,positive_mass_flux;negative_mass_flux;absolute_mass_flux;net_mass_flux;normal_velocity_area_mean,rho_area_mean_kg_m3,reverse_area_fraction_face;reverse_mass_fraction_face;secondary_velocity_fraction_face,same_QOI_UQ;ordinary low-reverse source family,diagnostic,diagnostic_only_no_fit_no_admission,carry these q_ref definitions into same-QOI UQ; do not use for ordinary K until low-reverse gate passes,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt3_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7618/plane_lower_leg__s04.vtk
PPBS-2TF-0004,two_tap_face_level_qref,two_tap_endpoint_face,salt_3,salt3_mainline,,7618,corner_lower_right,right_leg__s00,corner_lower_right__downstream_right_leg__s00,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt3_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7618/plane_right_leg__s00.vtk,face_flux_available; ordinary normal basis rejected by material reverse flow,face-level VTK surface integration,not a pressure source; supports velocity/q_ref basis for paired pressure row,not_applicable,q_ref_positive_flux_pa;q_ref_speed_pa,positive_mass_flux;negative_mass_flux;absolute_mass_flux;net_mass_flux;normal_velocity_area_mean,rho_area_mean_kg_m3,reverse_area_fraction_face;reverse_mass_fraction_face;secondary_velocity_fraction_face,same_QOI_UQ;ordinary low-reverse source family,diagnostic,diagnostic_only_no_fit_no_admission,carry these q_ref definitions into same-QOI UQ; do not use for ordinary K until low-reverse gate passes,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt3_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/7618/plane_right_leg__s00.vtk
PPBS-2TF-0005,two_tap_face_level_qref,two_tap_endpoint_face,salt_4,salt4_mainline,,10000,corner_lower_right,lower_leg__s04,corner_lower_right__upstream_lower_leg__s04,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt4_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/10000/plane_lower_leg__s04.vtk,face_flux_available; ordinary normal basis rejected by material reverse flow,face-level VTK surface integration,not a pressure source; supports velocity/q_ref basis for paired pressure row,not_applicable,q_ref_positive_flux_pa;q_ref_speed_pa,positive_mass_flux;negative_mass_flux;absolute_mass_flux;net_mass_flux;normal_velocity_area_mean,rho_area_mean_kg_m3,reverse_area_fraction_face;reverse_mass_fraction_face;secondary_velocity_fraction_face,same_QOI_UQ;ordinary low-reverse source family,diagnostic,diagnostic_only_no_fit_no_admission,carry these q_ref definitions into same-QOI UQ; do not use for ordinary K until low-reverse gate passes,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt4_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/10000/plane_lower_leg__s04.vtk
PPBS-2TF-0006,two_tap_face_level_qref,two_tap_endpoint_face,salt_4,salt4_mainline,,10000,corner_lower_right,right_leg__s00,corner_lower_right__downstream_right_leg__s00,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt4_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/10000/plane_right_leg__s00.vtk,face_flux_available; ordinary normal basis rejected by material reverse flow,face-level VTK surface integration,not a pressure source; supports velocity/q_ref basis for paired pressure row,not_applicable,q_ref_positive_flux_pa;q_ref_speed_pa,positive_mass_flux;negative_mass_flux;absolute_mass_flux;net_mass_flux;normal_velocity_area_mean,rho_area_mean_kg_m3,reverse_area_fraction_face;reverse_mass_fraction_face;secondary_velocity_fraction_face,same_QOI_UQ;ordinary low-reverse source family,diagnostic,diagnostic_only_no_fit_no_admission,carry these q_ref definitions into same-QOI UQ; do not use for ordinary K until low-reverse gate passes,tmp/2026-07-18_two_tap_staged_endpoint_sampler/staged_reconstructed/salt4_mainline/postProcessing/agentCTwoTapRawEndpointSurfaces/10000/plane_right_leg__s00.vtk
PPBS-PCBR-0001,pressure_corner_basis_recovery,corner_recovery_diagnostic,salt_2,salt2_mainline,viscosity_screening_salt_test_2_jin_coarse_mesh,7915,corner_lower_right,lower_leg__s04->right_leg__s00,lower_leg__s04->right_leg__s00,,inherits two_tap endpoint normal uncertainty,derived from raw two-tap endpoint averages,gross_static;hydrostatic;kinetic;p_rgh;available residual,hydrostatic_term_pa and hydrostatic_fraction_of_gross,kinetic_term_pa;pressure_recovery_candidate_pa,local_dynamic_pressure_mean;K_static_apparent_diagnostic;K_recovery_candidate_diagnostic,inherits two_tap endpoint density basis,RAF;RMF;SVF,downstream_recovery_plane_sweep;same_QOI_UQ;ordinary-flow component isolation,section_effective,no_F6_fit_no_component_K_admission,same-QOI UQ and downstream recovery-plane sweep before component_K classification,work_products/2026-07/2026-07-21/2026-07-21_litrev_pressure_corner_basis_recovery/pressure_corner_basis_recovery_audit.csv
PPBS-PCBR-0002,pressure_corner_basis_recovery,corner_recovery_diagnostic,salt_3,salt3_mainline,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,corner_lower_right,lower_leg__s04->right_leg__s00,lower_leg__s04->right_leg__s00,,inherits two_tap endpoint normal uncertainty,derived from raw two-tap endpoint averages,gross_static;hydrostatic;kinetic;p_rgh;available residual,hydrostatic_term_pa and hydrostatic_fraction_of_gross,kinetic_term_pa;pressure_recovery_candidate_pa,local_dynamic_pressure_mean;K_static_apparent_diagnostic;K_recovery_candidate_diagnostic,inherits two_tap endpoint density basis,RAF;RMF;SVF,downstream_recovery_plane_sweep;same_QOI_UQ;ordinary-flow component isolation,section_effective,no_F6_fit_no_component_K_admission,same-QOI UQ and downstream recovery-plane sweep before component_K classification,work_products/2026-07/2026-07-21/2026-07-21_litrev_pressure_corner_basis_recovery/pressure_corner_basis_recovery_audit.csv
PPBS-PCBR-0003,pressure_corner_basis_recovery,corner_recovery_diagnostic,salt_4,salt4_mainline,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,corner_lower_right,lower_leg__s04->right_leg__s00,lower_leg__s04->right_leg__s00,,inherits two_tap endpoint normal uncertainty,derived from raw two-tap endpoint averages,gross_static;hydrostatic;kinetic;p_rgh;available residual,hydrostatic_term_pa and hydrostatic_fraction_of_gross,kinetic_term_pa;pressure_recovery_candidate_pa,local_dynamic_pressure_mean;K_static_apparent_diagnostic;K_recovery_candidate_diagnostic,inherits two_tap endpoint density basis,RAF;RMF;SVF,downstream_recovery_plane_sweep;same_QOI_UQ;ordinary-flow component isolation,section_effective,no_F6_fit_no_component_K_admission,same-QOI UQ and downstream recovery-plane sweep before component_K classification,work_products/2026-07/2026-07-21/2026-07-21_litrev_pressure_corner_basis_recovery/pressure_corner_basis_recovery_audit.csv
PPBS-F6-0001,f6_endpoint_candidate,planned_endpoint_face,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,7915,right_leg,right_leg__s03,right_leg__s03->right_leg__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0002,f6_endpoint_candidate,planned_endpoint_face,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,7915,right_leg,right_leg__s01,right_leg__s03->right_leg__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0003,f6_endpoint_candidate,planned_endpoint_face,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,7915,test_section_span,test_section_span__s03,test_section_span__s03->test_section_span__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0004,f6_endpoint_candidate,planned_endpoint_face,salt_2,salt_2,viscosity_screening_salt_test_2_jin_coarse_mesh,7915,test_section_span,test_section_span__s01,test_section_span__s03->test_section_span__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt2_jin/case_stage/viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0005,f6_endpoint_candidate,planned_endpoint_face,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,right_leg,right_leg__s03,right_leg__s03->right_leg__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0006,f6_endpoint_candidate,planned_endpoint_face,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,right_leg,right_leg__s01,right_leg__s03->right_leg__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0007,f6_endpoint_candidate,planned_endpoint_face,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,test_section_span,test_section_span__s03,test_section_span__s03->test_section_span__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0008,f6_endpoint_candidate,planned_endpoint_face,salt_3,salt_3,viscosity_screening_salt_test_3_jin_coarse_mesh,7618,test_section_span,test_section_span__s01,test_section_span__s03->test_section_span__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0009,f6_endpoint_candidate,planned_endpoint_face,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,right_leg,right_leg__s03,right_leg__s03->right_leg__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
PPBS-F6-0010,f6_endpoint_candidate,planned_endpoint_face,salt_4,salt_4,viscosity_screening_salt_test_4_jin_coarse_mesh,10000,right_leg,right_leg__s01,right_leg__s03->right_leg__s01,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt4_jin/case_stage/viscosity_screening_salt_test_4_jin_coarse_mesh_continuation,planned_from endpoint coordinates; sampled face normal not harvested,vtk_preferred_for_face_area_raw_allowed_diagnostic_only,required=p_rgh;U;rho; preferred=p;T,rho required; hydrostatic correction not yet sampled,U and rho required; endpoint total-pressure delta not yet harvested,pending endpoint face sampler RAF/RMF and q_ref,rho required but not harvested in this package,pending sampler output,endpoint_face_metrics;RAF;RMF;q_ref;neighbor windows;same_QOI_GCI,candidate_for_later_admission,blocked_missing_required_fields_or_time,new_sampling_required_under_separate_sampler_row,work_products/2026-07/2026-07-20/2026-07-20_f6_endpoint_face_uq_execution/endpoint_face_sampling_matrix.csv
